     2.000     3.000     3.000     3.000     0.935     0.492     0.741 51682   1120 115040
     1.000     2.000     1.000     0.000    -1.348     0.399     0.741 51684   1120 115040
     2.000     2.000     1.000     1.000    -0.922     0.399     0.741 51685   1120 115040
     2.000     3.000     1.000     3.000    -0.010     0.407     0.741 51688   1120 115040
     2.000     1.000     1.000     2.000    -0.903     0.401     0.741 51689   1120 115040
     2.000     3.000     3.000     2.000     0.487     0.438     0.741 51690   1120 115040
     2.000     3.000     3.000     3.000     0.935     0.492     0.741 51691   1120 115040
     2.000     1.000     1.000     3.000    -0.570     0.395     0.741 51692   1120 115040
     2.000     3.000     3.000     2.000     0.487     0.438     0.741 51693   1120 115040
     2.000     2.000     2.000     2.000    -0.252     0.429     0.741 51694   1120 115040
     1.000     3.000     3.000     0.000    -0.351     0.395     0.741 51695   1120 115040
     3.000     3.000     3.000     3.000     1.380     0.574     0.741 51696   1120 115040
     0.000     2.000     3.000     3.000     0.065     0.416     0.741 51697   1120 115040
     2.000     3.000     3.000     3.000     0.935     0.492     0.741 51698   1120 115040
     2.000     2.000     3.000     2.000     0.161     0.426     0.741 51699   1120 115040
     2.000     2.000     2.000     3.000     0.110     0.426     0.741 51700   1120 115040
     3.000     3.000     3.000     3.000     1.380     0.574     0.741 51701   1120 115040
     3.000     2.000     3.000     2.000     0.452     0.428     0.741 51702   1120 115040
     2.000     3.000     2.000     2.000     0.067     0.425     0.741 51703   1120 115040
     2.000     3.000     3.000     2.000     0.487     0.438     0.741 51704   1120 115040
     3.000     2.000     1.000     0.000    -0.868     0.397     0.741 51707   1120 115040
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51708   1118 115042
     1.000     1.000     2.000     2.000    -0.777     0.408     0.927 51709   1118 115042
     2.000     2.000     2.000     2.000    -0.252     0.429     0.927 51710   1118 115042
     1.000     2.000     2.000     1.000    -0.798     0.406     0.927 51711   1118 115042
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51712   1118 115042
     2.000     2.000     3.000     3.000     0.538     0.445     0.927 51713   1118 115042
     2.000     2.000     2.000     3.000     0.110     0.426     0.927 51714   1118 115042
     2.000     2.000     3.000     3.000     0.538     0.445     0.927 51715   1118 115042
     2.000     3.000     3.000     2.000     0.487     0.438     0.927 51717   1118 115042
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51718   1118 115042
     1.000     3.000     3.000     3.000     0.575     0.445     0.927 51719   1118 115042
     2.000     2.000     2.000     2.000    -0.252     0.429     0.927 51720   1118 115042
     2.000     3.000     2.000     2.000     0.067     0.425     0.927 51721   1118 115042
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51722   1118 115042
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51723   1118 115042
     3.000     2.000     3.000     3.000     0.864     0.466     0.927 51724   1118 115042
     3.000     3.000     3.000     3.000     1.380     0.574     0.927 51725   1118 115042
     1.000     2.000     2.000     1.000    -0.798     0.406     0.927 51726   1118 115042
     1.000     2.000     1.000     0.000    -1.348     0.399     0.927 51727   1118 115042
     2.000     1.000     1.000     1.000    -1.161     0.391     0.927 51728   1118 115042
     2.000     2.000     2.000     2.000    -0.252     0.429     0.927 51729   1118 115042
     3.000     3.000     2.000     2.000     0.355     0.421     0.753 51730   1137 115044
     2.000     2.000     3.000     2.000     0.161     0.426     0.753 51731   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51732   1137 115044
     2.000     1.000     2.000     2.000    -0.556     0.417     0.753 51733   1137 115044
     2.000     1.000     2.000     1.000    -0.850     0.403     0.753 51734   1137 115044
     1.000     2.000     1.000     2.000    -0.852     0.403     0.753 51735   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51736   1137 115044
     1.000     3.000     3.000     3.000     0.575     0.445     0.753 51737   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51738   1137 115044
     1.000     0.000     1.000     0.000    -1.795     0.404     0.753 51739   1137 115044
     3.000     3.000     3.000     3.000     1.380     0.574     0.753 51740   1137 115044
     2.000     3.000     3.000     3.000     0.935     0.492     0.753 51741   1137 115044
     2.000     2.000     2.000     3.000     0.110     0.426     0.753 51742   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51743   1137 115044
     3.000     3.000     3.000     3.000     1.380     0.574     0.753 51744   1137 115044
     3.000     2.000     2.000     3.000     0.400     0.424     0.753 51745   1137 115044
     2.000     2.000     1.000     0.000    -1.158     0.403     0.753 51746   1137 115044
     0.000     0.000     1.000     3.000    -1.140     0.393     0.753 51747   1137 115044
     2.000     1.000     2.000     2.000    -0.556     0.417     0.753 51748   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51749   1137 115044
     2.000     3.000     2.000     2.000     0.067     0.425     0.753 51750   1137 115044
     2.000     2.000     3.000     2.000     0.161     0.426     0.753 51751   1137 115044
     2.000     1.000     3.000     1.000    -0.462     0.395     0.753 51752   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51754   1137 115044
     2.000     2.000     3.000     2.000     0.161     0.426     0.753 51755   1137 115044
     2.000     2.000     2.000     1.000    -0.581     0.415     0.753 51756   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51757   1137 115044
     2.000     1.000     1.000     2.000    -0.903     0.401     0.753 51758   1137 115044
     2.000     2.000     2.000     2.000    -0.252     0.429     0.753 51759   1137 115044
     3.000     3.000     3.000     3.000     1.380     0.574     0.753 51760   1137 115044
     2.000     2.000     3.000     2.000     0.161     0.426     0.570 51761   1101 115045
     2.000     2.000     2.000     3.000     0.110     0.426     0.570 51762   1101 115045
     3.000     2.000     3.000     2.000     0.452     0.428     0.570 51763   1101 115045
     2.000     2.000     2.000     2.000    -0.252     0.429     0.570 51764   1101 115045
     3.000     2.000     2.000     3.000     0.400     0.424     0.570 51765   1101 115045
     3.000     2.000     2.000     2.000     0.046     0.421     0.570 51766   1101 115045
     2.000     2.000     2.000     2.000    -0.252     0.429     0.570 51767   1101 115045
     0.000     0.000     0.000     0.000    -2.465     0.491     0.570 51768   1101 115045
     1.000     2.000     2.000     1.000    -0.798     0.406     0.570 51769   1101 115045
     2.000     3.000     2.000     3.000     0.432     0.432     0.570 51770   1101 115045
     1.000     2.000     2.000     2.000    -0.498     0.419     0.570 51771   1101 115045
     2.000     1.000     0.000     0.000    -1.700     0.412     0.570 51772   1101 115045
     1.000     0.000     2.000     0.000    -1.500     0.404     0.570 51773   1101 115045
     2.000     2.000     3.000     3.000     0.538     0.445     0.570 51774   1101 115045
     2.000     2.000     2.000     2.000    -0.252     0.429     0.570 51775   1101 115045
     2.000     2.000     1.000     2.000    -0.640     0.411     0.570 51776   1101 115045
     2.000     3.000     2.000     0.000    -0.515     0.411     0.570 51777   1101 115045
     2.000     2.000     2.000     1.000    -0.581     0.415     0.570 51778   1101 115045
     2.000     3.000     3.000     2.000     0.487     0.438     0.857 51779   1157 115046
     1.000     2.000     3.000     1.000    -0.409     0.397     0.857 51780   1157 115046
     3.000     3.000     3.000     3.000     1.380     0.574     0.857 51781   1157 115046
     0.000     1.000     0.000     0.000    -2.139     0.443     0.857 51782   1157 115046
     3.000     2.000     3.000     3.000     0.864     0.466     0.857 51783   1157 115046
     2.000     3.000     3.000     2.000     0.487     0.438     0.857 51784   1157 115046
     2.000     2.000     3.000     2.000     0.161     0.426     0.857 51785   1157 115046
     2.000     2.000     3.000     3.000     0.538     0.445     0.857 51786   1157 115046
     2.000     3.000     3.000     3.000     0.935     0.492     0.857 51787   1157 115046
     2.000     3.000     3.000     3.000     0.935     0.492     0.857 51788   1157 115046
     2.000     3.000     3.000     3.000     0.935     0.492     0.857 51789   1157 115046
     2.000     2.000     3.000     0.000    -0.418     0.406     0.857 51790   1157 115046
     1.000     1.000     2.000     0.000    -1.283     0.400     0.857 51791   1157 115046
     0.000     1.000     2.000     0.000    -1.477     0.407     0.857 51792   1157 115046
     2.000     2.000     2.000     2.000    -0.252     0.429     0.857 51793   1157 115046
     2.000     2.000     2.000     2.000    -0.252     0.429     0.857 51794   1157 115046
     2.000     1.000     1.000     1.000    -1.161     0.391     0.857 51795   1157 115046
     2.000     2.000     3.000     2.000     0.161     0.426     0.857 51796   1157 115046
     3.000     3.000     3.000     3.000     1.380     0.574     0.857 51797   1157 115046
     1.000     1.000     1.000     1.000    -1.339     0.386     0.857 51798   1157 115046
     2.000     1.000     1.000     2.000    -0.903     0.401     0.857 51799   1157 115046
     2.000     2.000     3.000     2.000     0.161     0.426     0.857 51800   1157 115046
     2.000     3.000     3.000     3.000     0.935     0.492     0.857 51801   1157 115046
     1.000     3.000     3.000     2.000     0.204     0.418     0.857 51802   1157 115046
     3.000     3.000     3.000     3.000     1.380     0.574     0.857 51803   1157 115046
     1.000     2.000     3.000     2.000    -0.097     0.413     0.857 51804   1157 115046
     2.000     2.000     2.000     2.000    -0.252     0.429     0.857 51805   1157 115046
     2.000     2.000     3.000     3.000     0.538     0.445     0.857 51806   1157 115046
     3.000     2.000     2.000     3.000     0.400     0.424     0.857 51807   1157 115046
     2.000     3.000     3.000     2.000     0.487     0.438     0.538 51808   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51809   1169 115048
     2.000     3.000     3.000     2.000     0.487     0.438     0.538 51810   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51811   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51812   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51813   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51814   1169 115048
     1.000     2.000     3.000     2.000    -0.097     0.413     0.538 51815   1169 115048
     2.000     2.000     2.000     2.000    -0.252     0.429     0.538 51816   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51817   1169 115048
     2.000     3.000     2.000     3.000     0.432     0.432     0.538 51818   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51819   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51820   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51821   1169 115048
     1.000     3.000     3.000     3.000     0.575     0.445     0.538 51822   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51823   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51824   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51825   1169 115048
     3.000     3.000     3.000     3.000     1.380     0.574     0.538 51826   1169 115048
     2.000     3.000     3.000     3.000     0.935     0.492     0.538 51827   1169 115048
     2.000     3.000     1.000     2.000    -0.340     0.407     0.538 51828   1169 115048
     1.000     1.000     1.000     1.000    -1.339     0.386     1.032 51829   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51830   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51831   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51832   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51833   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51834   1111 115049
     3.000     3.000     2.000     2.000     0.355     0.421     1.032 51835   1111 115049
     0.000     2.000     2.000     1.000    -0.983     0.408     1.032 51836   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51837   1111 115049
     1.000     2.000     2.000     2.000    -0.498     0.419     1.032 51838   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51839   1111 115049
     2.000     2.000     2.000     3.000     0.110     0.426     1.032 51840   1111 115049
     0.000     2.000     2.000     1.000    -0.983     0.408     1.032 51841   1111 115049
     3.000     3.000     2.000     3.000     0.731     0.439     1.032 51842   1111 115049
     3.000     3.000     3.000     2.000     0.799     0.452     1.032 51843   1111 115049
     3.000     3.000     3.000     3.000     1.380     0.574     1.032 51844   1111 115049
     3.000     3.000     3.000     3.000     1.380     0.574     1.032 51845   1111 115049
     3.000     3.000     3.000     3.000     1.380     0.574     1.032 51846   1111 115049
     2.000     3.000     3.000     3.000     0.935     0.492     1.032 51847   1111 115049
     1.000     1.000     1.000     1.000    -1.339     0.386     1.032 51848   1111 115049
     2.000     1.000     3.000     1.000    -0.462     0.395     1.032 51849   1111 115049
     2.000     3.000     3.000     2.000     0.487     0.438     1.032 51850   1111 115049
     2.000     3.000     2.000     3.000     0.432     0.432     1.032 51851   1111 115049
     3.000     3.000     3.000     3.000     1.380     0.574     1.032 51852   1111 115049
     2.000     0.000     0.000     2.000    -1.410     0.407     1.032 51853   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51854   1111 115049
     2.000     2.000     1.000     2.000    -0.640     0.411     1.032 51855   1111 115049
     2.000     2.000     3.000     3.000     0.538     0.445     1.032 51856   1111 115049
     2.000     3.000     3.000     3.000     0.935     0.492     1.032 51857   1111 115049
     2.000     2.000     3.000     3.000     0.538     0.445     1.032 51858   1111 115049
     2.000     2.000     2.000     2.000    -0.252     0.429     1.032 51859   1111 115049
     2.000     2.000     3.000     2.000     0.161     0.426     0.260 51860   1125 115050
     2.000     2.000     2.000     3.000     0.110     0.426     0.260 51861   1125 115050
     3.000     3.000     2.000     2.000     0.355     0.421     0.260 51862   1125 115050
     1.000     1.000     2.000     3.000    -0.436     0.404     0.260 51863   1125 115050
     2.000     2.000     3.000     2.000     0.161     0.426     0.260 51864   1125 115050
     2.000     2.000     3.000     2.000     0.161     0.426     0.260 51865   1125 115050
     3.000     1.000     2.000     2.000    -0.262     0.412     0.260 51866   1125 115050
     2.000     3.000     2.000     3.000     0.432     0.432     0.260 51867   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51868   1125 115050
     1.000     1.000     1.000     1.000    -1.339     0.386     0.260 51869   1125 115050
     2.000     2.000     2.000     2.000    -0.252     0.429     0.260 51870   1125 115050
     2.000     2.000     2.000     2.000    -0.252     0.429     0.260 51871   1125 115050
     0.000     0.000     2.000     2.000    -1.186     0.411     0.260 51872   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51873   1125 115050
     2.000     2.000     2.000     2.000    -0.252     0.429     0.260 51874   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51875   1125 115050
     2.000     2.000     3.000     3.000     0.538     0.445     0.260 51876   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51877   1125 115050
     3.000     2.000     2.000     3.000     0.400     0.424     0.260 51878   1125 115050
     2.000     2.000     2.000     3.000     0.110     0.426     0.260 51879   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51880   1125 115050
     1.000     2.000     2.000     3.000    -0.147     0.415     0.260 51881   1125 115050
     1.000     2.000     2.000     2.000    -0.498     0.419     0.260 51882   1125 115050
     2.000     3.000     3.000     3.000     0.935     0.492     0.260 51883   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51884   1125 115050
     3.000     3.000     3.000     2.000     0.799     0.452     0.260 51885   1125 115050
     2.000     3.000     2.000     3.000     0.432     0.432     0.260 51886   1125 115050
     3.000     3.000     3.000     3.000     1.380     0.574     0.260 51887   1125 115050
     2.000     2.000     2.000     2.000    -0.252     0.429     0.260 51888   1125 115050
     2.000     2.000     1.000     1.000    -0.922     0.399     0.301 51889   1144 115051
     2.000     1.000     1.000     2.000    -0.903     0.401     0.301 51890   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51891   1144 115051
     2.000     2.000     1.000     2.000    -0.640     0.411     0.301 51892   1144 115051
     3.000     2.000     3.000     3.000     0.864     0.466     0.301 51893   1144 115051
     2.000     2.000     2.000     1.000    -0.581     0.415     0.301 51894   1144 115051
     2.000     2.000     1.000     1.000    -0.922     0.399     0.301 51895   1144 115051
     3.000     2.000     2.000     2.000     0.046     0.421     0.301 51896   1144 115051
     2.000     1.000     2.000     2.000    -0.556     0.417     0.301 51897   1144 115051
     2.000     3.000     3.000     3.000     0.935     0.492     0.301 51899   1144 115051
     2.000     2.000     1.000     1.000    -0.922     0.399     0.301 51900   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51901   1144 115051
     2.000     3.000     3.000     3.000     0.935     0.492     0.301 51902   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51903   1144 115051
     1.000     2.000     2.000     2.000    -0.498     0.419     0.301 51904   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51905   1144 115051
     2.000     0.000     2.000     1.000    -1.064     0.403     0.301 51906   1144 115051
     2.000     3.000     2.000     2.000     0.067     0.425     0.301 51907   1144 115051
     1.000     2.000     2.000     1.000    -0.798     0.406     0.301 51908   1144 115051
     2.000     2.000     2.000     1.000    -0.581     0.415     0.301 51909   1144 115051
     2.000     2.000     3.000     2.000     0.161     0.426     0.301 51910   1144 115051
     2.000     3.000     3.000     3.000     0.935     0.492     0.301 51911   1144 115051
     3.000     2.000     3.000     3.000     0.864     0.466     0.301 51912   1144 115051
     2.000     2.000     2.000     3.000     0.110     0.426     0.301 51913   1144 115051
     3.000     1.000     1.000     2.000    -0.622     0.396     0.301 51914   1144 115051
     3.000     3.000     3.000     3.000     1.380     0.574     0.301 51915   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51916   1144 115051
     2.000     3.000     3.000     3.000     0.935     0.492     0.301 51917   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.301 51918   1144 115051
     2.000     2.000     3.000     3.000     0.538     0.445     0.301 51919   1144 115051
     2.000     2.000     2.000     2.000    -0.252     0.429     0.613 51920   1162 115053
     2.000     2.000     3.000     2.000     0.161     0.426     0.613 51921   1162 115053
     0.000     3.000     2.000     2.000    -0.372     0.418     0.613 51922   1162 115053
     2.000     3.000     3.000     2.000     0.487     0.438     0.613 51923   1162 115053
     3.000     2.000     3.000     3.000     0.864     0.466     0.613 51924   1162 115053
     2.000     3.000     3.000     2.000     0.487     0.438     0.613 51925   1162 115053
     2.000     2.000     2.000     3.000     0.110     0.426     0.613 51926   1162 115053
     1.000     2.000     1.000     2.000    -0.852     0.403     0.613 51927   1162 115053
     2.000     2.000     2.000     2.000    -0.252     0.429     0.613 51928   1162 115053
     3.000     3.000     3.000     3.000     1.380     0.574     0.613 51929   1162 115053
     2.000     3.000     3.000     2.000     0.487     0.438     0.613 51930   1162 115053
     2.000     2.000     2.000     2.000    -0.252     0.429     0.613 51931   1162 115053
     2.000     2.000     2.000     3.000     0.110     0.426     0.613 51932   1162 115053
     2.000     2.000     2.000     1.000    -0.581     0.415     0.613 51933   1162 115053
     3.000     2.000     3.000     1.000     0.088     0.407     0.613 51934   1162 115053
     2.000     2.000     3.000     2.000     0.161     0.426     0.613 51935   1162 115053
     2.000     2.000     2.000     2.000    -0.252     0.429     0.613 51936   1162 115053
     3.000     3.000     2.000     2.000     0.355     0.421     0.613 51937   1162 115053
     3.000     2.000     3.000     3.000     0.864     0.466     0.613 51938   1162 115053
     2.000     2.000     2.000     3.000     0.110     0.426     0.613 51939   1162 115053
     3.000     3.000     3.000     3.000     1.380     0.574     0.613 51940   1162 115053
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51941   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51942   1110 115055
     2.000     2.000     1.000     2.000    -0.640     0.411     0.623 51943   1110 115055
     2.000     1.000     1.000     2.000    -0.903     0.401     0.623 51944   1110 115055
     2.000     3.000     3.000     2.000     0.487     0.438     0.623 51945   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51946   1110 115055
     0.000     2.000     3.000     2.000    -0.276     0.413     0.623 51947   1110 115055
     1.000     2.000     1.000     2.000    -0.852     0.403     0.623 51948   1110 115055
     2.000     3.000     3.000     3.000     0.935     0.492     0.623 51949   1110 115055
     3.000     3.000     2.000     2.000     0.355     0.421     0.623 51950   1110 115055
     3.000     3.000     3.000     3.000     1.380     0.574     0.623 51951   1110 115055
     3.000     2.000     3.000     2.000     0.452     0.428     0.623 51952   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51953   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51954   1110 115055
     2.000     2.000     1.000     1.000    -0.922     0.399     0.623 51955   1110 115055
     3.000     2.000     2.000     3.000     0.400     0.424     0.623 51956   1110 115055
     2.000     3.000     3.000     3.000     0.935     0.492     0.623 51957   1110 115055
     3.000     3.000     3.000     3.000     1.380     0.574     0.623 51958   1110 115055
     2.000     3.000     3.000     3.000     0.935     0.492     0.623 51959   1110 115055
     3.000     3.000     3.000     3.000     1.380     0.574     0.623 51960   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51961   1110 115055
     2.000     2.000     1.000     3.000    -0.300     0.406     0.623 51962   1110 115055
     3.000     3.000     3.000     3.000     1.380     0.574     0.623 51963   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51964   1110 115055
     3.000     2.000     3.000     3.000     0.864     0.466     0.623 51965   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51966   1110 115055
     2.000     2.000     3.000     2.000     0.161     0.426     0.623 51967   1110 115055
     2.000     3.000     3.000     3.000     0.935     0.492     0.623 51968   1110 115055
     2.000     2.000     3.000     2.000     0.161     0.426     0.623 51969   1110 115055
     2.000     2.000     3.000     2.000     0.161     0.426     0.623 51970   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51971   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51972   1110 115055
     2.000     2.000     2.000     2.000    -0.252     0.429     0.623 51973   1110 115055
     1.000     2.000     2.000     1.000    -0.798     0.406     0.933 51974   1106 115056
     1.000     2.000     2.000     2.000    -0.498     0.419     0.933 51975   1106 115056
     1.000     2.000     1.000     2.000    -0.852     0.403     0.933 51976   1106 115056
     2.000     2.000     2.000     2.000    -0.252     0.429     0.933 51977   1106 115056
     2.000     2.000     3.000     3.000     0.538     0.445     0.933 51978   1106 115056
     1.000     1.000     2.000     1.000    -1.048     0.396     0.933 51979   1106 115056
     3.000     2.000     3.000     2.000     0.452     0.428     0.933 51980   1106 115056
     2.000     2.000     2.000     3.000     0.110     0.426     0.933 51981   1106 115056
     2.000     2.000     1.000     3.000    -0.300     0.406     0.933 51982   1106 115056
     2.000     2.000     1.000     2.000    -0.640     0.411     0.933 51983   1106 115056
     2.000     2.000     3.000     2.000     0.161     0.426     0.933 51984   1106 115056
     2.000     2.000     2.000     3.000     0.110     0.426     0.933 51985   1106 115056
     3.000     3.000     3.000     3.000     1.380     0.574     0.933 51986   1106 115056
     1.000     2.000     1.000     2.000    -0.852     0.403     0.933 51987   1106 115056
     2.000     1.000     3.000     3.000     0.185     0.419     0.933 51988   1106 115056
     3.000     2.000     2.000     3.000     0.400     0.424     0.933 51989   1106 115056
     3.000     3.000     3.000     3.000     1.380     0.574     0.933 51990   1106 115056
     2.000     2.000     3.000     3.000     0.538     0.445     0.933 51991   1106 115056
     3.000     3.000     3.000     3.000     1.380     0.574     0.933 51992   1106 115056
     2.000     2.000     2.000     2.000    -0.252     0.429     0.933 51993   1106 115056
     2.000     2.000     1.000     2.000    -0.640     0.411     0.933 51994   1106 115056
     0.000     3.000     0.000     3.000    -0.682     0.394     0.933 51995   1106 115056
     2.000     2.000     2.000     2.000    -0.252     0.429     0.933 51996   1106 115056
     1.000     3.000     3.000     3.000     0.575     0.445     0.933 51997   1106 115056
     2.000     2.000     2.000     3.000     0.110     0.426     0.933 51998   1106 115056
     2.000     2.000     2.000     2.000    -0.252     0.429     0.933 51999   1106 115056
     2.000     2.000     3.000     3.000     0.538     0.445     0.933 52000   1106 115056
     1.000     2.000     3.000     3.000     0.247     0.421     0.933 52001   1106 115056
     3.000     3.000     3.000     3.000     1.380     0.574     0.933 52002   1106 115056
     2.000     2.000     2.000     2.000    -0.252     0.429     0.766 52003   1119 115057
     3.000     3.000     3.000     3.000     1.380     0.574     0.766 52004   1119 115057
     3.000     3.000     2.000     3.000     0.731     0.439     0.766 52005   1119 115057
     3.000     2.000     3.000     3.000     0.864     0.466     0.766 52006   1119 115057
     3.000     3.000     3.000     3.000     1.380     0.574     0.766 52007   1119 115057
     3.000     3.000     3.000     3.000     1.380     0.574     0.766 52008   1119 115057
     2.000     3.000     2.000     3.000     0.432     0.432     0.766 52009   1119 115057
     2.000     2.000     2.000     2.000    -0.252     0.429     0.766 52010   1119 115057
     2.000     3.000     2.000     2.000     0.067     0.425     0.766 52011   1119 115057
     3.000     2.000     2.000     3.000     0.400     0.424     0.766 52012   1119 115057
     2.000     3.000     3.000     3.000     0.935     0.492     0.766 52013   1119 115057
     3.000     3.000     3.000     3.000     1.380     0.574     0.766 52014   1119 115057
     2.000     3.000     2.000     2.000     0.067     0.425     0.766 52015   1119 115057
     3.000     3.000     3.000     3.000     1.380     0.574     0.766 52017   1119 115057
     2.000     3.000     3.000     2.000     0.487     0.438     0.766 52018   1119 115057
     2.000     2.000     2.000     3.000     0.110     0.426     0.766 52019   1119 115057
     2.000     3.000     3.000     3.000     0.935     0.492     0.766 52020   1119 115057
     3.000     3.000     2.000     3.000     0.731     0.439     0.766 52021   1119 115057
     1.000     2.000     2.000     2.000    -0.498     0.419     0.766 52022   1119 115057
     1.000     1.000     3.000     2.000    -0.384     0.400     0.922 52023   1119 115058
     3.000     3.000     2.000     3.000     0.731     0.439     0.922 52024   1119 115058
     1.000     2.000     2.000     2.000    -0.498     0.419     0.922 52025   1119 115058
     0.000     1.000     0.000     0.000    -2.139     0.443     0.922 52026   1119 115058
     2.000     2.000     1.000     1.000    -0.922     0.399     0.922 52027   1119 115058
     2.000     2.000     2.000     2.000    -0.252     0.429     0.922 52028   1119 115058
     3.000     3.000     2.000     3.000     0.731     0.439     0.922 52029   1119 115058
     2.000     2.000     3.000     3.000     0.538     0.445     0.922 52030   1119 115058
     2.000     3.000     2.000     3.000     0.432     0.432     0.922 52031   1119 115058
     0.000     2.000     2.000     0.000    -1.231     0.413     0.922 52032   1119 115058
     2.000     2.000     2.000     3.000     0.110     0.426     0.922 52033   1119 115058
     2.000     2.000     1.000     2.000    -0.640     0.411     0.922 52034   1119 115058
     1.000     2.000     3.000     3.000     0.247     0.421     0.922 52035   1119 115058
     2.000     2.000     3.000     3.000     0.538     0.445     0.922 52036   1119 115058
     2.000     2.000     2.000     2.000    -0.252     0.429     0.922 52037   1119 115058
     2.000     3.000     3.000     3.000     0.935     0.492     0.922 52038   1119 115058
     2.000     3.000     2.000     2.000     0.067     0.425     0.922 52039   1119 115058
     2.000     2.000     2.000     2.000    -0.252     0.429     0.922 52040   1119 115058
     2.000     2.000     3.000     3.000     0.538     0.445     0.922 52041   1119 115058
     2.000     2.000     2.000     2.000    -0.252     0.429     0.922 52042   1119 115058
     2.000     2.000     2.000     1.000    -0.581     0.415     0.922 52043   1119 115058
     2.000     2.000     2.000     3.000     0.110     0.426     0.922 52044   1119 115058
     3.000     3.000     3.000     3.000     1.380     0.574     0.922 52045   1119 115058
     2.000     2.000     3.000     3.000     0.538     0.445     0.922 52046   1119 115058
     0.000     2.000     1.000     1.000    -1.295     0.398     0.922 52047   1119 115058
     2.000     1.000     1.000     2.000    -0.903     0.401     0.922 52048   1119 115058
     1.000     2.000     1.000     1.000    -1.114     0.393     0.922 52049   1119 115058
     2.000     2.000     1.000     1.000    -0.922     0.399     0.922 52050   1119 115058
     1.000     1.000     2.000     1.000    -1.048     0.396     0.922 52051   1119 115058
     3.000     2.000     2.000     2.000     0.046     0.421     0.922 52052   1119 115058
     1.000     3.000     2.000     3.000     0.155     0.417     0.922 52053   1119 115058
     2.000     3.000     2.000     2.000     0.067     0.425     0.922 52054   1119 115058
