51052	115001	1170	0.129013263296054	11	3	3	2	2
51053	115001	1170	0.129013263296054	11	3	3	4	3
51054	115001	1170	0.129013263296054	11	3	3	2	2
51055	115001	1170	0.129013263296054	11	2	1	2	2
51056	115001	1170	0.129013263296054	11	3	3	3	3
51057	115001	1170	0.129013263296054	11	3	3	2	3
51058	115001	1170	0.129013263296054	11	3	3	3	4
51059	115001	1170	0.129013263296054	11	3	3	4	3
51060	115001	1170	0.129013263296054	11	2	4	4	3
51061	115001	1170	0.129013263296054	11	1	1	1	1
51062	115001	1170	0.129013263296054	11	3	3	4	3
51063	115001	1170	0.129013263296054	11	3	3	4	3
51064	115001	1170	0.129013263296054	11	3	4	3	4
51065	115001	1170	0.129013263296054	11	3	3	3	3
51066	115001	1170	0.129013263296054	11	3	2	2	1
51067	115001	1170	0.129013263296054	11	1	3	1	2
51068	115001	1170	0.129013263296054	11	2	1	1	1
51069	115001	1170	0.129013263296054	11	4	3	3	4
51070	115001	1170	0.129013263296054	11	1	1	1	1
51071	115001	1170	0.129013263296054	11	2	2	2	3
51072	115001	1170	0.129013263296054	11	2	3	3	2
51073	115001	1170	0.129013263296054	11	3	2	3	3
51074	115001	1170	0.129013263296054	11	3	3	4	2
51075	115001	1170	0.129013263296054	11	2	3	3	2
51076	115001	1170	0.129013263296054	11	3	2	4	4
51077	115001	1170	0.129013263296054	11	1	2	2	1
51078	115001	1170	0.129013263296054	11	3	3	3	3
51079	115001	1170	0.129013263296054	11	2	2	1	1
51080	115001	1170	0.129013263296054	11	3	2	1	2
51081	115001	1170	0.129013263296054	11	2	3	2	2
51082	115001	1170	0.129013263296054	11	3	3	3	4
51083	115002	1127	0.15371121752791	11	1	3	2	3
51084	115002	1127	0.15371121752791	11	2	3	3	2
51085	115002	1127	0.15371121752791	11	4	4	4	4
51086	115002	1127	0.15371121752791	11	4	4	4	4
51087	115002	1127	0.15371121752791	11	1	1	1	3
51088	115002	1127	0.15371121752791	11	3	4	4	4
51089	115002	1127	0.15371121752791	11	4	4	3	4
51090	115002	1127	0.15371121752791	11	3	4	3	4
